Code,Nom,S3REnR,Taux d'affection des capacités réservées,X,Y,Puissance des projets en service du S3REnR en cours,Puissance des projets en développement du S3REnR en cours,Capacité d'accueil réservée au titre du S3REnR qui resteàaffecter,Puissance EnR déjé raccordée,Puissance des projets EnR en développement,Capacité réservée aux EnR au titre du S3REnR,Attention: la valeur de la capacité réservée a été modifiée sur ce poste,Quote-Part unitaire actualisée,Attention : Le S3REnR de la région est saturé,dont la convention de raccordement est signée,"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de transport ","Travaux RTE indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible",RTE - Capacité d'accueil en HTB2,RTE - Capacité d'accueil en HTB1,"Capacité d'accueil réservée au titre du S3REnR, restante sans travaux sur le poste source",Puissance cumulée des transformateurs existants,Nombre de transformateurs supplémentaires possible,Nombre de transformateurs existants,Consommation minimale,Tension aval,Tension amont,"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible",Puissance en file d'attente,Puissance en file d'attente hors S3REnR majorée de la capacité réservée du S3REnR,Capacité de transformation HTB/HTA restante disponible pour l'injection sur le réseau public de distribution,"Travaux indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible","Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de distribution en HTB",GRDHTB - Capacité d'accueil en HTB2,GRDHTB - Capacité d'accueil en HTB1,ratio_congestion_sous_tirage,RAM_sous_tirage,projet_injection,ratio_congestion_injection,RAM_injection,min_RAM,geo_point_2d,lat,lon
VANVE,VANVES,ILE DE FRANCE,70%,647066.8,6857222.5,0.2,0.0,1.1,0.2,0.0,1.3,,1.83 k€/MW,,0.0,1.3,,0.0, > 15.0MW,1.1,106.0,,4.0,5.7,10.0,63.0,,0.0,1.3,111.5,,,,,26,78.44,1.5,1,110.385,78.44,"48.813076519222385, 2.278911302758338",48.813076519222385,2.278911302758338
VARAN,VARANGEVILLE,GRAND-EST,78%,945684.56,6841875.5,0.1,0.9,1.5,2.3,0.9,2.5,Non,81.82 k€/MW,Non,0.0,1.7,.,0.0, > 15.0MW,1.5,36.0,,1.0,4.9,21.0,62.0,,0.9,2.5,37.7,,,,,68,11.519999999999998,5.699999999999999,15,32.045,11.519999999999998,"48.630904396330884, 6.333896648443382",48.630904396330884,6.333896648443382
VARET,VARETS,BASSE-NORMANDIE,83%,500884.84,6927280.5,0.3,0.2,0.0,0.7,1.5,0.5,,11.94 k€/MW,,0.0,0.2,,0.0, > 15.0MW,0.0,72.0,,2.0,5.6,16.0,89.0,,1.5,1.8,75.4,,,,,38,44.64,4.0,5,71.63,44.64,"49.41396176563361, 0.25635042547296444",49.41396176563361,0.25635042547296444
VAROI,LES VAROILLES,BOURGOGNE-FRANCHE-COMTé,61%,977194.0,6702911.0,0.0,26.0,71.0,59.5,26.0,97.0,-,72.71 k€/MW,,0.0,0.0,Raccordement d'un transformateur 225/20 kV et de 2 demi-rames HTA,0.0, <= 0.0MW,0.0,80.0,,1.0,0.1,20.0,225.0,Ajout d'un transformateur de 80 MVA,26.0,97.0,54.1,,,,,0,80.0,182.5,100,0.0,0.0,"47.367085706423005, 6.661520964099591",47.367085706423005,6.661520964099591
VASTO,VASTON,BASSE-NORMANDIE,83%,465922.03,6873001.5,1.3,49.0,1.3,4.0,52.3,51.6,,11.94 k€/MW,,0.0,1.5,,0.0, > 15.0MW,0.0,72.0,,2.0,7.7,21.0,89.0,Mutation de deux transformateurs de 20 en 36 MVA,52.3,53.3,23.4,,,,,53,33.839999999999996,109.6,100,0.0,0.0,"48.91448907515704, -0.19442781674481605",48.91448907515704,-0.19442781674481605
VAUBA,VAUBAN,HAUTS-DE-FRANCE,54%,702695.94,7059352.0,0.0,0.0,1.0,0.3,0.0,1.0,!,75.29 k€/MW,0.0,0.0,0.0,,, > 15.0MW,1.0,72.0,,2.0,9.3,16.0,89.0,,0.0,1.0,81.0,,,,,64,25.92,1.3,1,80.19,25.92,"50.63107138152084, 3.0380808931756924",50.63107138152084,3.0380808931756924
VAUDR,VAUDREUIL,HAUTE-NORMANDIE,97%,568839.06,6910106.0,0.7,0.1,0.2,1.2,0.1,1.0,,12.40 k€/MW,,0.0,1.0,,0.0, > 15.0MW,0.2,108.0,,3.0,13.7,20.0,90.0,,0.1,1.0,120.5,,,,,63,39.96,2.3,1,119.295,39.96,"49.277306589661556, 1.1975955776620253",49.277306589661556,1.1975955776620253
VAUVE,VAUVERT,OCCITANIE,35%,802346.44,6290197.0,1.8,8.2,16.0,11.2,9.0,26.0,_,81.6 k€/MW,,0.0,18.6,,, <= 0.0MW,16.1,76.0,,3.0,9.3,20.0,63.0,,9.0,26.8,65.1,,,,,61,29.64,47.0,72,18.228,18.228,"43.70339546976066, 4.26945766548835",43.70339546976066,4.26945766548835
VAUVI,VAUVILLERS,HAUTS-DE-FRANCE,54%,677363.94,6971944.0,0.2,14.3,0.0,2.1,14.4,7.6,!,75.29 k€/MW,0.0,0.0,0.0,Création d'un TR  de 36 MVA,, <= 0.0MW,0.0,108.0,,3.0,5.1,20.0,63.0,,14.4,14.7,96.6,,,,,23,83.16,31.2,32,65.68799999999999,65.68799999999999,"49.84615062013086, 2.685888712210386",49.84615062013086,2.685888712210386
VEAUC,VEAUCHE,AUVERGNE-RHONE-ALPES,41%,801948.2,6495394.5,1.6,0.9,13.4,5.0,1.1,15.9,--,41.11 k€/MW,,0.0,15.2,Sans Objet,0.0, > 15.0MW,13.4,108.0,,3.0,11.3,21.0,63.0,,3.6,18.6,110.7,,,,,52,51.84,24.700000000000003,22,86.346,51.84,"45.55048311827153, 4.306804737356302",45.55048311827153,4.306804737356302
VEDEN,VEDENE,PROVENCE-ALPES-COTE-D'AZUR,17%,852436.7,6319502.5,0.5,1.4,22.1,8.6,1.7,24.0,_,76.07 k€/MW,,0.0,23.8,,, <= 0.0MW,22.1,72.0,,2.0,6.6,21.0,63.0,,1.7,24.4,68.3,,,,,45,39.6,34.699999999999996,50,34.15,34.15,"43.95969488995735, 4.89816967621691",43.95969488995735,4.89816967621691
VENCE,VENCE,PROVENCE-ALPES-COTE-D'AZUR,17%,1030756.3,6298867.5,0.4,0.0,14.6,1.8,0.0,15.0,_,76.07 k€/MW,,0.0,14.9,,, <= 0.0MW,14.6,72.0,,2.0,5.9,21.0,63.0,,0.0,15.0,76.1,,,,,40,43.2,16.8,22,59.358,43.2,"43.711537477150294, 7.105064940664068",43.711537477150294,7.105064940664068
VENDI,VENDIN,HAUTS-DE-FRANCE,54%,690434.75,7041238.0,0.1,0.4,33.4,2.3,0.8,33.9,!,75.29 k€/MW,0.0,0.0,0.0,,0.0,,3.4,240.0,,7.0,18.1,15.0,227.0,,0.8,34.3,255.0,,,,,37,151.2,37.4,14,219.3,151.2,"50.46848591333209, 2.8650745017224515",50.46848591333209,2.8650745017224515
VENDO,VENDOME,CENTRE,91%,554449.75,6745246.0,2.4,3.8,36.8,9.8,3.8,43.0,2024-10-01 : -1.5 MW vers MOISY | 2024-10-01 : -2 MW vers MONDOUBLEAU | 2024-10-01 : -0.5 MW vers VINEUIL,62.75 k€/MW,,0.0,0.0,,, > 15.0MW,2.3,108.0,,3.0,10.1,20.0,89.0,,3.8,42.0,104.5,,,,,46,58.32000000000001,55.6,53,49.114999999999995,49.114999999999995,"47.791558215386466, 1.0557863110076984",47.791558215386466,1.0557863110076984
VENES,VENESMES,CENTRE,91%,646181.06,6640026.0,3.4,20.8,0.0,15.0,54.3,24.0,2023-11-13 : +7 MW depuis MOUSSEAUX | 2023-11-13 : +8 MW depuis ORCHIDEES (LES) | 2024-02-22 : +2 MW depuis BUIS (LES),62.75 k€/MW,,0.0,0.0,Renouvellement des lignes 90kV BUIS MAZIERES MARMAGNE et 63kV GARCHIZY NERONDES et modification du poste 90kV de NERONDES avec extension fonciére,, <= 0.0MW,0.0,108.0,,3.0,3.2,21.0,89.0,,54.3,57.6,41.9,,,,,14,92.88,126.9,100,0.0,0.0,"46.85847351777844, 2.2941533608114546",46.85847351777844,2.2941533608114546
VENIS,VENISSIEUX,AUVERGNE-RHONE-ALPES,41%,848243.44,6514749.5,2.5,5.0,21.0,6.0,5.0,28.5,Trsf de -40 MW le 30/09/24,41.11 k€/MW,,0.0,64.3,Sans Objet,0.0, > 15.0MW,21.0,420.0,,6.0,25.2,21.0,227.0,,5.0,28.5,433.7,,,,,30,294.0,39.5,9,394.667,294.0,"45.71638983836289, 4.9060729756614405",45.71638983836289,4.9060729756614405
VENTA,VENTAVON,PROVENCE-ALPES-COTE-D'AZUR,17%,932508.75,6364490.0,1.2,5.5,39.3,13.9,7.5,46.0,_,76.07 k€/MW,,0.0,0.0,création d'une liaison Sisteron - Lazer 63 kV + travaux poste de Champagnier,, <= 0.0MW,0.0,40.0,,2.0,2.4,21.0,63.0,Ajout d'un transformateur de 36 MVA + Mutation d'un transformateur de 20 en 36 MVA,7.5,48.1,20.9,,,,,30,28.0,69.5,100,0.0,0.0,"44.34073787780971, 5.916941572348153",44.34073787780971,5.916941572348153
VERD5,VERDERY,NOUVELLE-AQUITAINE,77%,399470.0,6409677.0,1.5,13.0,11.5,3.1,18.6,26.0,.,89.94 k€/MW,,0.0,0.0,.,0.0, <= 0.0MW,11.6,36.0,,1.0,3.8,21.0,62.0, ,18.6,31.6,18.0,,,,,52,17.28,53.3,100,0.0,0.0,"44.72114317181792, -0.7981708826641019",44.72114317181792,-0.7981708826641019
VERDI,VERDIN,CENTRE,91%,626753.6,6681382.0,0.5,42.0,16.0,1.2,42.0,58.5,2024-06-01 : -1 MW vers RIOU | 2024-10-01 : +13 MW depuis INDRE | 2024-10-01 : +7.5 MW depuis REUILLY,62.75 k€/MW,,0.0,0.1,!,, > 15.0MW,0.0,72.0,,2.0,3.1,21.0,89.0,,42.0,53.0,31.9,,,,,21,56.88,96.2,100,0.0,0.0,"47.22878685959576, 2.0317663521069234",47.22878685959576,2.0317663521069234
VERDU,VERDUN,GRAND-EST,78%,875169.75,6897041.0,0.2,0.9,0.9,1.2,0.9,2.0,18/11/2024 : -0.47 MW,81.82 k€/MW,Non,0.0,1.9,.,0.0, > 15.0MW,6.1,72.0,,2.0,5.3,21.0,62.0,,0.9,7.1,75.3,,,,,36,46.08,9.2,12,66.264,46.08,"49.149414358260564, 5.401266514622689",49.149414358260564,5.401266514622689
VERFE,VERFEIL,OCCITANIE,35%,592835.9,6282075.5,0.4,103.2,0.4,7.4,103.3,104.0,09/2023: +10MW de BALMA. +30MW de MARZENS.+10MW de UNION. +5MW de ST ORENS. +17MW de PORTET,81.6 k€/MW,,0.0,28.1,-,0.0, <= 0.0MW,28.4,56.0,,2.0,4.0,20.0,63.0,,23.3,24.1,29.3,,,,,35,36.4,134.8,100,0.0,0.0,"43.62958886376047, 1.6721587404560327",43.62958886376047,1.6721587404560327
VERIN,VERINNERIE(LA),ILE DE FRANCE,70%,622316.25,6856700.5,7.8,0.1,1.0,0.9,0.4,8.9,,1.83 k€/MW,,0.0,8.9,,0.0, <= 0.0MW,1.0,140.0,,2.0,12.2,21.0,227.0,,0.4,9.3,150.9,,,,,43,79.80000000000001,10.6,7,140.337,79.80000000000001,"48.80613628527265, 1.9429266108182948",48.80613628527265,1.9429266108182948
VERN7,LE VERNEY,AUVERGNE-RHONE-ALPES,41%,939403.94,6454658.5,0.0,1.0,32.4,1.4,1.0,33.4,--,41.11 k€/MW,,0.0,0.0,Création d'un poste 400/63kV en Romanche et augmentation de la capacité de transit de la liaison 63kV EYBENS - PEAGE DE VIZILLE,0.0, <= 0.0MW,0.0,40.0,,2.0,2.6,21.0,63.0,,1.0,33.4,41.4,,,,,32,27.199999999999996,35.8,86,5.796,5.796,"45.1497425362295, 6.046854716443338",45.1497425362295,6.046854716443338
VERN9,VERNOSC,AUVERGNE-RHONE-ALPES,41%,833493.94,6461176.0,1.2,2.7,32.3,5.7,2.7,36.2,Transfert de -16MW associéàla mutation du TR 312  le 05/05/23,41.11 k€/MW,,0.0,9.9,Augmentation de la capacité de transit de la liaison 63kV GIVORS BAN - AMPUIS - REVENTIN,0.0, <= 0.0MW,7.2,40.0,,2.0,4.5,21.0,63.0,Mutation d'un transformateur de 20 en 36éMVA,2.7,36.2,36.2,,,,,56,17.599999999999998,44.6,100,0.0,0.0,"45.236642365725594, 4.701516662161075",45.236642365725594,4.701516662161075
VERPI,LA VERPILLIERE,AUVERGNE-RHONE-ALPES,41%,866578.75,6505693.5,0.8,6.7,3.1,3.7,6.8,10.6,--,41.11 k€/MW,,0.0,9.6,Sans Objet,0.0, > 15.0MW,3.1,72.0,,2.0,9.3,21.0,63.0,,6.8,10.7,70.8,,,,,64,25.92,21.2,29,50.267999999999994,25.92,"45.63058109933943, 5.1379542783442895",45.63058109933943,5.1379542783442895
VERSA,VERSAILLES,ILE DE FRANCE,70%,637403.5,6855027.5,0.1,0.0,0.7,0.5,0.0,0.8,,1.83 k€/MW,,0.0,0.8,,0.0, > 15.0MW,0.7,618.0,,7.0,25.7,16.0,227.0,,0.0,0.8,643.2,,,,,20,494.4,1.3,0,643.2,494.4,"48.79218942556613, 2.1482003271683587",48.79218942556613,2.1482003271683587
VERTU,VERTUS,GRAND-EST,78%,774640.5,6867533.0,3.5,3.8,0.5,6.3,3.8,7.8,18/11/2024 : -19.18 MW,81.82 k€/MW,Non,0.0,23.2,EI schéma GE: raccordement d'un transformateur 90/20 kV - 36 MVA,0.0, <= 0.0MW,0.0,92.0,,3.0,2.9,21.0,90.0,Création d'un transformateur 63/20 kV de 36 MVA,3.8,27.0,84.9,,,,,15,78.2,37.1,43,48.39300000000001,48.39300000000001,"48.90335658018422, 4.018166520826831",48.90335658018422,4.018166520826831
VESOU,VESOUL,BOURGOGNE-FRANCHE-COMTé,61%,936149.3,6729310.5,0.6,33.2,0.0,1.9,33.3,31.0,Transfert(s) de capacité : +27.6 MW le 12/05/2023 et transfert de capacité notifié le 19/07/2024 de 0.4 MW,72.71 k€/MW,,0.0,0.0,,0.0, <= 0.0MW,1.2,72.0,,2.0,6.1,21.0,63.0,,33.3,35.1,42.9,,,,,42,41.760000000000005,70.3,100,0.0,0.0,"47.62178611613732, 6.144933525030371",47.62178611613732,6.144933525030371
VESTR,VESTRIC,OCCITANIE,35%,800497.06,6294860.5,0.1,6.3,44.6,11.7,6.3,51.0,_,81.6 k€/MW,,0.0,47.9,,, <= 0.0MW,6.5,72.0,,2.0,9.8,21.0,63.0,,6.3,51.0,63.7,,,,,68,23.039999999999996,69.0,100,0.0,0.0,"43.74573626126763, 4.246882678245295",43.74573626126763,4.246882678245295
VEXIN,VEXIN,ILE DE FRANCE,70%,620251.0,6894861.5,0.4,0.0,0.9,0.5,0.0,1.3,,1.83 k€/MW,,0.0,1.3,,0.0, > 15.0MW,0.9,40.0,,2.0,6.4,21.0,63.0,,0.0,1.3,45.9,,,,,80,7.999999999999998,1.8,3,44.523,7.999999999999998,"49.14837988542217, 1.9075376794959729",49.14837988542217,1.9075376794959729
VEYNE,VEYNES,PROVENCE-ALPES-COTE-D'AZUR,17%,923156.1,6385185.0,0.3,9.9,58.8,15.1,10.6,69.0,_,76.07 k€/MW,,0.0,0.0,création d'une liaison Sisteron - Lazer 63 kV + travaux poste de Champagnier,, <= 0.0MW,0.0,40.0,,2.0,2.6,21.0,63.0,Ajout d'un transformateur de 36 MVA + Mutation de 2 transformateurs de 20 en 36 MVA,10.6,69.8,16.8,,,,,32,27.199999999999996,95.5,100,0.0,0.0,"44.530516132898796, 5.808992543300166",44.530516132898796,5.808992543300166
VEYTI,LA VEYTISOU,NOUVELLE-AQUITAINE,77%,596667.4,6515678.5,6.3,80.5,0.0,8.7,80.8,84.8,30/08/2024 : +10 MW depuis MONCEAUX-LA-VIROLE | 30/08/2024 : +10 MW depuis FAUX-LA-MONTAGNE | 30/08/2024 : +36 MW depuis BREUIL,89.94 k€/MW,,0.0,0.0,Augmentation de la capacité de transit de la liaison 90 kV ST LEONARD-VEYTISOU,0.0, <= 0.0MW,14.0,40.0,,2.0,3.4,16.0,89.0,Mutation de deux transformateurs de 20 en 36 MVA,10.8,29.1,23.9,,,,,42,23.200000000000003,118.6,100,0.0,0.0,"45.732535384734064, 1.6711779401551006",45.732535384734064,1.6711779401551006
VIBRA,VIBRAYE,PAYS-DE-LA-LOIRE,24%,530808.2,6776553.0,0.3,2.5,35.2,3.7,15.4,38.0,!,45.09 k€/MW,,0.0,38.0,!,, > 15.0MW,18.4,47.0,,3.0,3.4,20.0,90.0,,15.4,51.0,31.3,,,,,36,30.08,70.1,100,0.0,0.0,"48.06743415409895, 0.7279381076809689",48.06743415409895,0.7279381076809689
VICHY,VICHY,AUVERGNE-RHONE-ALPES,41%,733531.1,6559475.0,2.5,24.9,14.9,4.6,28.4,42.3,Transfert de -4MW le 12/09/22,41.11 k€/MW,,0.0,0.0,Sans Objet,0.0, > 15.0MW,0.0,122.0,,4.0,14.2,16.0,63.0,Mutation d'un transformateur de 20 en 36éMVA,28.4,45.8,103.1,,,,,58,51.24,78.8,76,24.743999999999996,24.743999999999996,"46.1343776979645, 3.4345303653890182",46.1343776979645,3.4345303653890182
VICLA,VICLAIRE,AUVERGNE-RHONE-ALPES,41%,1000850.1,6507489.5,1.0,0.4,3.3,7.2,0.4,4.7,--,41.11 k€/MW,,0.0,2.2,Augmentation de la capacité de transit de la liaison 225kV Passy Pressy,0.0, <= 0.0MW,1.8,36.0,,1.0,4.0,20.0,63.0,,0.4,4.7,39.5,,,,,55,16.2,12.3,31,27.255,16.2,"45.600649502124845, 6.860652449380946",45.600649502124845,6.860652449380946
VIELM,VIELMOULIN,BOURGOGNE-FRANCHE-COMTé,61%,827386.75,6692930.5,3.0,30.2,149.8,7.7,30.5,183.0,-,72.71 k€/MW,,0.0,0.0,Mise en place d'une inductance de répartition des flux sur l'axe Darcey - Vielmoulin 225 kV. Raccordement de 2 transformateur 225/20 kV,0.0, <= 0.0MW,0.0,108.0,,3.0,2.8,21.0,63.0,Ajout d'un transformateur de 2X80 MVA,30.5,183.3,72.6,,,,,12,95.04,221.5,100,0.0,0.0,"47.32614171128734, 4.687247280008825",47.32614171128734,4.687247280008825
VIERZ,VIERZON,CENTRE,91%,631571.75,6679838.5,0.5,20.4,0.1,5.3,20.5,21.0,2024-02-22 : -4.5 MW vers ST-GERMAIN-DU-PUY | 2024-10-01 : +1.5 MW depuis REUILLY,62.75 k€/MW,,0.0,0.0,,, > 15.0MW,0.6,72.0,,2.0,6.7,21.0,89.0,,20.5,21.6,52.9,,,,,46,38.88,47.400000000000006,89,5.818999999999999,5.818999999999999,"47.21536962000895, 2.0960619860717333",47.21536962000895,2.0960619860717333
VIEVR,VIEVRE,HAUTE-NORMANDIE,97%,528209.6,6910203.5,2.7,5.4,5.9,3.7,5.4,14.0,,12.40 k€/MW,,0.0,12.7,,0.0, > 15.0MW,5.9,36.0,,1.0,4.6,21.0,89.0,,6.5,15.2,30.4,,,,,63,13.32,24.3,79,6.383999999999999,6.383999999999999,"49.26916870505625, 0.6402447658584647",49.26916870505625,0.6402447658584647
VIGNE,LA VIGNE,BOURGOGNE-FRANCHE-COMTé,61%,767000.0,6726300.0,0.0,92.4,4.6,96.7,107.4,97.0,Transfert(s) de capacité : -82 MW le 13/01/2023,72.71 k€/MW,,0.0,0.0,Restructuration du réseau 225 kV entre La Vigne et Tonnerre : travaux liaison. travaux postes et miseàdisposition de capacité HTB au poste de Tonnerre. Raccordement d'un (troisiéme) transformateur 225/20 kV,0.0,,4.6,140.0,,2.0,0.4,21.0,225.0,Ajout d'un transformateur de 80 MVA,107.4,112.0,32.9,,,,,1,138.6,316.1,100,0.0,0.0,"47.6403326811132, 3.8840830829555757",47.6403326811132,3.8840830829555757
VIGUI,VIGUIER,OCCITANIE,35%,644558.5,6234033.5,3.1,31.6,45.3,8.7,32.4,80.0,_,81.6 k€/MW,,0.0,48.0,Renforcement Moreau-Viguier (Etat initial),, <= 0.0MW,5.3,72.0,,2.0,11.3,21.0,63.0,Ajout d'un transformateur de 36 MVA,32.4,80.8,42.2,,,,,78,15.839999999999998,121.9,100,0.0,0.0,"43.20356669598572, 2.318284608265015",43.20356669598572,2.318284608265015
VIMOU,VIMOUTIERS,BASSE-NORMANDIE,83%,494601.88,6874681.0,1.7,27.0,1.3,2.8,27.2,30.0,,11.94 k€/MW,,0.0,8.5,,0.0, > 15.0MW,6.3,20.0,,1.0,2.1,21.0,89.0,,2.2,10.2,17.2,,,,,52,9.6,40.2,100,0.0,0.0,"48.93925152466529, 0.19592898585612628",48.93925152466529,0.19592898585612628
VINAY,VINAY,AUVERGNE-RHONE-ALPES,41%,888079.6,6459342.5,0.9,1.3,9.0,3.4,1.8,11.2,--,41.11 k€/MW,,0.0,9.6,Création d'un automate puis d'une liaison 63kV entre Vinay et St Marcellin,0.0, <= 0.0MW,9.0,20.0,,1.0,2.8,21.0,63.0,Création d'un transformateur 36 MVA,6.4,16.3,12.9,,,,,70,6.000000000000001,21.5,100,0.0,0.0,"45.20794275758912, 5.3962798071486064",45.20794275758912,5.3962798071486064
VINC5,VINCENNES,ILE DE FRANCE,70%,657783.6,6861132.0,0.1,0.0,0.2,0.4,0.0,0.3,,1.83 k€/MW,,0.0,0.3,,0.0, <= 0.0MW,0.2,330.0,,7.0,22.2,15.0,227.0,,0.0,0.3,351.7,,,,,33,221.09999999999997,0.7,0,351.7,221.09999999999997,"48.84877898170948, 2.4246656714839516",48.84877898170948,2.4246656714839516
VINCE,VINCEY,GRAND-EST,78%,946318.06,6811086.5,0.4,1.1,2.5,15.6,3.5,4.0,18/11/2024 : -7.97 MW,81.82 k€/MW,Non,0.0,11.2,.,0.0, > 15.0MW,10.5,40.0,,2.0,4.8,21.0,62.0,,4.8,15.7,37.0,,,,,60,16.0,34.8,94,2.220000000000002,2.220000000000002,"48.35376604037141, 6.326439845389019",48.35376604037141,6.326439845389019
VINEU,VINEUIL,CENTRE,91%,577541.3,6720702.0,4.3,3.0,0.2,2.0,3.0,7.5,2023-11-13 : +1 MW depuis BEAUGENCY | 2024-06-01 : +1 MW depuis BEAUGENCY | 2024-10-01 : +0.5 MW depuis VENDOME,62.75 k€/MW,,0.0,0.4,,, > 15.0MW,0.1,72.0,,2.0,6.5,20.0,90.0, ,3.0,7.5,73.5,,,,,45,39.6,12.5,17,61.004999999999995,39.6,"47.5754017383333, 1.3709035864036667",47.5754017383333,1.3709035864036667
VINON,VINON,PROVENCE-ALPES-COTE-D'AZUR,17%,927753.1,6295865.5,0.4,2.5,3.1,5.5,2.5,6.0,_,76.07 k€/MW,,0.0,5.4,,, <= 0.0MW,3.1,56.0,,2.0,5.3,21.0,63.0,,2.5,6.0,53.3,,,,,47,29.68,14.0,26,39.442,29.68,"43.72529707247943, 5.826461056350551",43.72529707247943,5.826461056350551
VIREU,VIREUX,GRAND-EST,78%,822839.25,7000465.5,0.0,0.0,1.0,0.1,0.0,1.0,18/11/2024 : -1.5 MW,81.82 k€/MW,Non,0.0,2.5,.,0.0, > 15.0MW,2.5,20.0,,1.0,1.2,21.0,63.0,,2.5,5.0,18.6,,,,,30,14.0,5.1,27,13.578,13.578,"50.090999911269655, 4.716134196121786",50.090999911269655,4.716134196121786
VIRIA,VIRIAT,AUVERGNE-RHONE-ALPES,41%,870077.8,6570742.0,1.1,2.6,27.3,4.9,2.7,31.0,Tsft -15 MW le 18/03/24,41.11 k€/MW,,0.0,30.9,Sans Objet,0.0, > 15.0MW,27.3,128.0,,4.0,10.5,15.0,63.0,,2.7,31.1,130.9,,,,,41,75.52000000000001,38.7,29,92.939,75.52000000000001,"46.21532416588024, 5.206102343157927",46.21532416588024,5.206102343157927
VIT.N,VITRY-NORD,ILE DE FRANCE,70%,656463.1,6856322.0,0.5,0.0,2.3,0.7,0.2,2.8,,1.83 k€/MW,,0.0,2.8,,0.0, <= 0.0MW,2.3,270.0,,5.0,30.7,13.0,227.0,,0.2,3.0,299.7,,,,,56,118.79999999999998,3.9,1,296.703,118.79999999999998,"48.80532320554184, 2.40639261833365",48.80532320554184,2.40639261833365
VITRE,VITRE,BRETAGNE,96%,384760.94,6789343.0,3.6,3.7,0.0,5.8,4.5,4.0,,19.94 k€/MW,,0.0,1.0,,, > 15.0MW,0.0,72.0,,2.0,10.2,21.0,89.0,,7.8,11.3,68.6,,,,,70,21.6,21.6,31,47.33399999999999,21.6,"48.12815223518208, -1.2391623414381931",48.12815223518208,-1.2391623414381931
VITRO,VITROLLES,PROVENCE-ALPES-COTE-D'AZUR,17%,881626.3,6263176.5,0.3,1.5,24.2,2.8,1.5,26.0,_,76.07 k€/MW,,0.0,25.9,,, <= 0.0MW,24.2,108.0,,3.0,9.1,21.0,63.0,,1.5,26.1,112.8,,,,,42,62.64000000000001,30.4,26,83.472,62.64000000000001,"43.44446547170004, 5.242597766386933",43.44446547170004,5.242597766386933
VITTE,VITTEL,GRAND-EST,78%,919199.75,6791793.0,1.4,23.6,2.0,9.8,24.5,27.0,Non,81.82 k€/MW,Non,0.0,19.7,Schéma GE: renforcement de la liaisonà63 kV Darney - Vittel,0.0, > 15.0MW,2.0,92.0,,3.0,9.1,21.0,63.0,,25.7,29.1,65.5,,,,,49,46.92,63.4,96,2.6200000000000023,2.6200000000000023,"48.18999760953922, 5.9508885784982155",48.18999760953922,5.9508885784982155
VIZIL,VIZILLE,AUVERGNE-RHONE-ALPES,41%,918743.75,6446014.5,0.2,0.2,3.7,2.4,0.4,4.1,"Transfert de -5,7MW le 24/03/2022",41.11 k€/MW,,0.0,0.0,Création d'un poste 400/63kV en Romanche et augmentation de la capacité de transit de la liaison 63kV EYBENS - PEAGE DE VIZILLE,0.0, <= 0.0MW,0.0,76.0,,3.0,6.6,21.0,63.0,,0.4,4.3,79.7,,,,,43,43.32000000000001,7.1,8,73.32400000000001,43.32000000000001,"45.0786636430258, 5.780362556187145",45.0786636430258,5.780362556187145
VLEDI,VILLEDIEU,BASSE-NORMANDIE,83%,388717.4,6868544.5,3.6,8.4,0.0,8.6,9.2,11.0,,11.94 k€/MW,,0.0,4.3,,0.0, > 15.0MW,0.0,102.0,,3.0,7.9,15.0,89.0,,10.4,14.0,90.9,,,,,38,63.24,31.799999999999997,34,59.994,59.994,"48.841642108734156, -1.242985815015618",48.841642108734156,-1.242985815015618
VLEF5,VILLEFRANCHE,AUVERGNE-RHONE-ALPES,41%,688431.3,6590025.5,5.9,13.2,26.1,14.6,13.5,45.2,--,41.11 k€/MW,,0.0,1.9,Création d'un automate d'effacement de la production. Renforcement de la liaison 225kV Eguzon Montlucon,0.0, <= 0.0MW,0.0,40.0,,2.0,3.2,21.0,63.0,Mutation de deux transformateurs de 20 en 36éMVA,13.5,45.5,15.2,,,,,40,24.0,73.6,100,0.0,0.0,"46.41035444216992, 2.8499106214813574",46.41035444216992,2.8499106214813574
VLEGA,VILLEGATS,NOUVELLE-AQUITAINE,77%,483172.0,6547300.0,12.0,2.8,0.2,105.2,2.8,15.0,04/07/2024 : +2 MW depuis MELLE,89.94 k€/MW,,0.0,0.0,!,, <= 0.0MW,0.0,108.0,,3.0,0.3,20.0,90.0,Ajout d'un transformateur de 36 MVA,2.8,17.0,105.6,,,,,1,106.92,125.0,100,0.0,0.0,"45.990614716737625, 0.19878525631197125",45.990614716737625,0.19878525631197125
